#framenum,queue density
178,0.701935
179,0.705211
180,0.702829
181,0.698065
182,0.674342
183,0.702134
184,0.70928
185,0.705608
186,0.702233
187,0.670074
188,0.668586
189,0.693697
190,0.692506
191,0.694888
192,0.695087
193,0.689429
194,0.690124
195,0.69072
196,0.688933
197,0.683871
198,0.688635
199,0.687146
200,0.685757
201,0.692804
202,0.688437
203,0.668189
204,0.698462
205,0.669777
206,0.696278
207,0.688337
208,0.663722
209,0.681588
210,0.664318
211,0.691414
212,0.692605
213,0.664516
214,0.663623
215,0.662531
216,0.661538
217,0.686948
218,0.689429
219,0.693102
220,0.696179
221,0.698164
222,0.693797
223,0.689727
224,0.688238
225,0.694293
226,0.696476
227,0.696675
228,0.659355
229,0.662432
230,0.662928
231,0.695186
232,0.664516
233,0.655583
234,0.661638
235,0.681787
236,0.679504
237,0.679305
238,0.683573
239,0.690025
240,0.690422
241,0.697767
242,0.694888
243,0.680893
244,0.692109
245,0.683275
246,0.684963
247,0.693697
248,0.687742
249,0.686749
250,0.663424
251,0.660546
252,0.687246
253,0.656973
254,0.695385
255,0.665409
256,0.666402
257,0.665012
258,0.67067
259,0.697171
260,0.671861
261,0.66928
262,0.697965
263,0.684169
264,0.685558
265,0.686849
266,0.683275
267,0.686948
268,0.68
269,0.697965
270,0.680695
271,0.683375
272,0.682283
273,0.659256
274,0.655782
275,0.653201
276,0.693697
277,0.693102
278,0.702134
279,0.703127
280,0.705906
281,0.703722
282,0.706005
283,0.685261
284,0.711663
285,0.711861
286,0.702432
287,0.703821
288,0.725161
289,0.727543
290,0.721985
291,0.750074
292,0.724764
293,0.71067
294,0.736079
295,0.760794
296,0.76397
297,0.712258
298,0.785806
299,0.809032
300,0.785112
301,0.831762
302,0.765558
303,0.806849
304,0.74799
305,0.765161
306,0.742134
307,0.698759
308,0.67196
309,0.729926
310,0.677419
311,0.685757
312,0.662432
313,0.646352
314,0.643474
315,0.700149
316,0.68804
317,0.689429
318,0.689826
319,0.680596
320,0.696873
321,0.630769
322,0.656079
323,0.631563
324,0.590471
325,0.585409
326,0.544318
327,0.504119
328,0.574491
329,0.527543
330,0.557221
331,0.503623
332,0.545906
333,0.556228
334,0.655087
335,0.623623
336,0.674045
337,0.684367
338,0.675732
339,0.552258
340,0.581439
341,0.478412
342,0.583524
343,0.556328
344,0.528437
345,0.56129
346,0.61727
347,0.463226
348,0.445757
349,0.369926
350,0.336179
351,0.293697
352,0.27732
353,0.271663
354,0.24397
355,0.281588
356,0.288734
357,0.275931
358,0.259752
359,0.24397
360,0.216179
361,0.207146
362,0.21866
363,0.197916
364,0.196129
365,0.185409
366,0.162184
367,0.155335
368,0.188883
369,0.174789
370,0.159603
371,0.146501
372,0.125955
373,0.115434
374,0.123672
375,0.134094
376,0.132605
377,0.164566
378,0.166749
379,0.198313
380,0.213201
381,0.236228
382,0.307395
383,0.305608
384,0.273648
385,0.245261
386,0.235831
387,0.216973
388,0.233052
389,0.159801
390,0.150571
391,0.131017
392,0.101141
393,0.0859553
394,0.0661042
395,0.0478412
396,0.039206
397,0.039206
398,0.0337469
399,0.0334491
400,0.0336476
401,0.0359305
402,0.0676923
403,0.0730521
404,0.0981638
405,0.141836
406,0.171216
407,0.193945
408,0.179057
409,0.185211
410,0.178958
411,0.202581
412,0.155136
413,0.0886352
414,0.0704715
415,0.0732506
416,0.0550868
417,0.0432754
418,0.0397022
419,0.0370223
420,0.0383127
421,0.040397
422,0.0566749
423,0.09866
424,0.135484
425,0.208536
426,0.24804
427,0.329032
428,0.347593
429,0.350769
430,0.29727
431,0.280695
432,0.220347
433,0.202184
434,0.199801
435,0.187494
436,0.165658
437,0.126551
438,0.126849
439,0.0723573
440,0.0551861
441,0.0412903
442,0.0383127
443,0.0312655
444,0.0308685
445,0.0311663
446,0.031067
447,0.0311663
448,0.0312655
449,0.031464
450,0.0309677
451,0.0309677
452,0.0315633
453,0.0322581
454,0.0347395
455,0.0521092
456,0.0763275
457,0.0835732
458,0.0864516
459,0.0888337
460,0.0933002
461,0.10531
462,0.10263
463,0.097866
464,0.0801985
465,0.0712655
466,0.0579653
467,0.0488337
468,0.0426799
469,0.0472457
470,0.0401985
471,0.0444665
472,0.0404963
473,0.0359305
474,0.0362283
475,0.0401985
476,0.040794
477,0.0395037
478,0.0681886
479,0.0933995
480,0.105012
481,0.0922084
482,0.0794045
483,0.0693797
484,0.0806948
485,0.0627295
486,0.040397
487,0.0323573
488,0.0523077
489,0.0563772
490,0.0571712
491,0.048536
492,0.0390074
493,0.0597519
494,0.0546898
495,0.0420844
496,0.0369231
497,0.0413896
498,0.0399007
499,0.0401985
500,0.0382134
501,0.0397022
502,0.0457568
503,0.0637221
504,0.0855583
505,0.0922084
506,0.0900248
507,0.088536
508,0.0768238
509,0.0767246
510,0.0636228
511,0.0779156
512,0.0707692
513,0.0443672
514,0.0303722
515,0.0304715
516,0.0307692
517,0.0307692
518,0.0309677
519,0.0303722
520,0.0305707
521,0.0307692
522,0.0309677
523,0.0294789
524,0.0293797
525,0.0303722
526,0.0444665
527,0.0576675
528,0.0524069
529,0.0773201
530,0.118412
531,0.122878
532,0.121687
533,0.159007
534,0.131017
535,0.132407
536,0.135682
537,0.120397
538,0.11732
539,0.112953
540,0.0954839
541,0.0762283
542,0.0666005
543,0.0681886
544,0.0676923
545,0.0762283
546,0.0735484
547,0.0915136
548,0.093201
549,0.102829
550,0.0942928
551,0.0801985
552,0.0778164
553,0.0856576
554,0.0907196
555,0.100347
556,0.104417
557,0.100844
558,0.0943921
559,0.0907196
560,0.0887345
561,0.0913151
562,0.0832754
563,0.0938958
564,0.0947891
565,0.0975682
566,0.0951861
567,0.0987593
568,0.0777171
569,0.0750372
570,0.0848635
571,0.084665
572,0.0956824
573,0.0767246
574,0.0989578
575,0.0814888
576,0.0998511
577,0.123672
578,0.106104
579,0.113251
580,0.0985608
581,0.118114
582,0.0923077
583,0.0984615
584,0.0991563
585,0.098263
586,0.0993548
587,0.097469
588,0.0890323
589,0.0943921
590,0.0898263
591,0.10273
592,0.11732
593,0.164268
594,0.181439
595,0.208238
596,0.243772
597,0.261141
598,0.300943
599,0.325459
600,0.354839
601,0.435732
602,0.439107
603,0.468387
604,0.533499
605,0.57866
606,0.56397
607,0.618263
608,0.653201
609,0.64804
610,0.670471
611,0.683375
612,0.686154
613,0.682481
614,0.674442
615,0.673648
616,0.700645
617,0.7466
618,0.756625
619,0.75861
620,0.75732
621,0.745806
622,0.690025
623,0.73201
624,0.726352
625,0.679305
626,0.649529
627,0.653499
628,0.637221
629,0.61727
630,0.599702
631,0.630968
632,0.629181
633,0.696278
634,0.660347
635,0.666203
636,0.667295
637,0.673945
638,0.655782
639,0.663623
640,0.685261
641,0.684566
642,0.683772
643,0.647543
644,0.679901
645,0.679404
646,0.679305
647,0.676427
648,0.671266
649,0.671861
650,0.638213
651,0.653598
652,0.653102
653,0.690223
654,0.694392
655,0.694491
656,0.692109
657,0.696774
658,0.696576
659,0.701737
660,0.705112
661,0.698362
662,0.69995
663,0.676526
664,0.672854
665,0.670471
666,0.671663
667,0.675136
668,0.672953
669,0.670868
670,0.667097
671,0.66005
672,0.660347
673,0.676725
674,0.672457
675,0.669975
676,0.668189
677,0.668983
678,0.678213
679,0.645955
680,0.643176
681,0.645856
682,0.688933
683,0.685757
684,0.683772
685,0.683077
686,0.685757
687,0.680099
688,0.71067
689,0.712754
690,0.692109
691,0.699553
692,0.692903
693,0.722878
694,0.729727
695,0.72268
696,0.71067
697,0.715633
698,0.683772
699,0.691613
700,0.68536
701,0.708983
702,0.676923
703,0.701638
704,0.685459
705,0.684566
706,0.683871
707,0.642184
708,0.71335
709,0.702928
710,0.718015
711,0.680794
712,0.682481
713,0.721985
714,0.722878
715,0.693201
716,0.715732
717,0.698164
718,0.698362
719,0.697171
720,0.695881
721,0.690223
722,0.712457
723,0.716228
724,0.720893
725,0.703821
726,0.717916
727,0.654392
728,0.718809
729,0.677519
730,0.723573
731,0.720298
732,0.71861
733,0.71871
734,0.714442
735,0.712953
736,0.703921
737,0.680893
738,0.681092
739,0.68129
740,0.703821
741,0.701737
742,0.710372
743,0.710074
744,0.710769
745,0.673251
746,0.675236
747,0.682184
748,0.683077
749,0.679901
750,0.681489
751,0.703623
752,0.704516
753,0.704119
754,0.700943
755,0.688437
756,0.689926
757,0.682481
758,0.684665
759,0.686948
760,0.693002
761,0.679404
762,0.703027
763,0.668089
764,0.72397
765,0.73062
766,0.701439
767,0.70263
768,0.71861
769,0.715633
770,0.7066
771,0.684169
772,0.72933
773,0.72804
774,0.726452
775,0.702829
776,0.7066
777,0.705409
778,0.701042
779,0.699454
780,0.69866
781,0.670074
782,0.677221
783,0.669975
784,0.636725
785,0.713151
786,0.724367
787,0.724268
788,0.748288
789,0.744417
790,0.695583
791,0.685856
792,0.680794
793,0.676824
794,0.676427
795,0.764169
796,0.725558
797,0.693201
798,0.685856
799,0.707494
800,0.738164
801,0.768734
802,0.757717
803,0.731414
804,0.73072
805,0.712953
806,0.7333
807,0.730819
808,0.705409
809,0.703921
810,0.764864
811,0.732407
812,0.700844
813,0.697469
814,0.691414
815,0.853002
816,0.847543
817,0.850422
818,0.669777
819,0.663027
820,0.70531
821,0.691216
822,0.734789
823,0.683474
824,0.652705
825,0.653995
826,0.654293
827,0.652208
828,0.690422
829,0.648437
830,0.674541
831,0.808437
832,0.757717
833,0.86134
834,0.863821
835,0.802481
836,0.77737
837,0.782829
838,0.76
839,0.756725
840,0.769529
841,0.785012
842,0.887246
843,0.764665
844,0.738164
845,0.791762
846,0.868486
847,0.885658
848,0.817965
849,0.891811
850,0.796625
851,0.738561
852,0.792854
853,0.792457
854,0.77062
855,0.680695
856,0.722481
857,0.713251
858,0.758114
859,0.795931
860,0.688437
861,0.723672
862,0.633151
863,0.615583
864,0.618561
865,0.579653
866,0.582333
867,0.477618
868,0.549876
869,0.468586
870,0.4934
871,0.415385
872,0.424715
873,0.377072
874,0.378065
875,0.386898
876,0.387593
877,0.404764
878,0.391166
879,0.380447
880,0.351266
881,0.386203
882,0.352655
883,0.339851
884,0.404268
885,0.452407
886,0.365658
887,0.357519
888,0.397618
889,0.438114
890,0.361092
891,0.386898
892,0.380149
893,0.383921
894,0.43067
895,0.452308
896,0.444665
897,0.47067
898,0.376576
899,0.343325
900,0.334491
901,0.376377
902,0.418065
903,0.511166
904,0.549479
905,0.713945
906,0.752357
907,0.739156
908,0.709975
909,0.814194
910,0.773499
911,0.686154
912,0.649529
913,0.49598
914,0.520298
915,0.367047
916,0.375881
917,0.323375
918,0.325955
919,0.335682
920,0.443176
921,0.403871
922,0.528734
923,0.522978
924,0.471166
925,0.379553
926,0.269876
927,0.267593
928,0.29866
929,0.35464
930,0.321092
931,0.371514
932,0.373598
933,0.376774
934,0.374094
935,0.345806
936,0.270471
937,0.224417
938,0.182432
939,0.219653
940,0.195136
941,0.206948
942,0.216278
943,0.223325
944,0.296873
945,0.321787
946,0.306402
947,0.310273
948,0.293102
949,0.231861
950,0.247345
951,0.253102
952,0.205161
953,0.163077
954,0.139355
955,0.118511
956,0.109479
957,0.0921092
958,0.0631266
959,0.0456576
960,0.0331514
961,0.0315633
962,0.0321588
963,0.0320596
964,0.0311663
965,0.0297767
966,0.0295782
967,0.0292804
968,0.0329529
969,0.0330521
970,0.0329529
971,0.0319603
972,0.0320596
973,0.0328536
974,0.0323573
975,0.0323573
976,0.0325558
977,0.0316625
978,0.0313648
979,0.0313648
980,0.0315633
981,0.0309677
982,0.0307692
983,0.0313648
984,0.0321588
985,0.0519107
986,0.0636228
987,0.101439
988,0.0988586
989,0.0941935
990,0.11335
991,0.0902233
992,0.0770223
993,0.0726551
994,0.0759305
995,0.0959801
996,0.100645
997,0.0847643
998,0.0809926
999,0.0783127
1000,0.0831762
1001,0.0728536
1002,0.084268
1003,0.0633251
1004,0.0516129
1005,0.0454591
1006,0.0410918
1007,0.0393052
1008,0.039603
1009,0.0409926
1010,0.0393052
1011,0.0519107
1012,0.0804963
1013,0.101638
1014,0.141042
1015,0.167444
1016,0.199007
1017,0.179653
1018,0.156129
1019,0.13469
1020,0.116526
1021,0.0976675
1022,0.0692804
1023,0.0698759
1024,0.0715633
1025,0.0534988
1026,0.0294789
1027,0.0287841
1028,0.0270968
1029,0.0269975
1030,0.0269975
1031,0.0273945
1032,0.0274938
1033,0.0277916
1034,0.027196
1035,0.0269975
1036,0.027196
1037,0.0269975
1038,0.0275931
1039,0.027196
1040,0.0279901
1041,0.0279901
1042,0.0278908
1043,0.0276923
1044,0.0280893
1045,0.0276923
1046,0.0279901
1047,0.0283871
1048,0.0284864
1049,0.0283871
1050,0.0281886
1051,0.0279901
1052,0.0281886
1053,0.0597519
1054,0.0673945
1055,0.0742432
1056,0.0813896
1057,0.0822829
1058,0.0772208
1059,0.092804
1060,0.117419
1061,0.124169
1062,0.143623
1063,0.133598
1064,0.137965
1065,0.140744
1066,0.131017
1067,0.132208
1068,0.144516
1069,0.130323
1070,0.123375
1071,0.129529
1072,0.157916
1073,0.180248
1074,0.16397
1075,0.155931
1076,0.149777
1077,0.140447
1078,0.153945
1079,0.172308
1080,0.203573
1081,0.201985
1082,0.176377
1083,0.186898
1084,0.204268
1085,0.209926
1086,0.227196
1087,0.219653
1088,0.228387
1089,0.230074
1090,0.250521
1091,0.237916
1092,0.309975
1093,0.306005
1094,0.295385
1095,0.268784
1096,0.257072
1097,0.275335
1098,0.282581
1099,0.295186
1100,0.336675
1101,0.355931
1102,0.364169
1103,0.392953
1104,0.400099
1105,0.40804
1106,0.438213
1107,0.474144
1108,0.500447
1109,0.531017
1110,0.555831
1111,0.56794
1112,0.621935
1113,0.620149
1114,0.620149
1115,0.595136
1116,0.62938
1117,0.625012
1118,0.614591
1119,0.627593
1120,0.631861
1121,0.653797
1122,0.636625
1123,0.617866
1124,0.611117
1125,0.644963
1126,0.636228
1127,0.633052
1128,0.638511
1129,0.64139
1130,0.660347
1131,0.683772
1132,0.68536
1133,0.668784
1134,0.665112
1135,0.672258
1136,0.667097
1137,0.66938
1138,0.668089
1139,0.666799
1140,0.673548
1141,0.672655
1142,0.687345
1143,0.718511
1144,0.730025
1145,0.755236
1146,0.749777
1147,0.737568
1148,0.743524
