#framenum,queue density
1,0.0452409
2,0.0632589
3,0.0732472
4,0.0750098
5,0.0740306
6,0.086369
7,0.0865648
8,0.086369
9,0.0877399
10,0.0865648
11,0.0912652
12,0.0830396
13,0.13396
14,0.132589
15,0.082452
16,0.083823
17,0.0918527
18,0.103604
19,0.11653
20,0.113984
21,0.112808
22,0.112221
23,0.121034
24,0.127105
25,0.165883
26,0.165492
27,0.170975
28,0.127497
29,0.166667
30,0.132002
31,0.121426
32,0.120055
33,0.117705
34,0.116138
35,0.1085
36,0.124168
37,0.121622
38,0.157854
39,0.14434
40,0.145711
41,0.141011
42,0.107325
43,0.134548
44,0.139052
45,0.111633
46,0.119663
47,0.147082
48,0.149432
49,0.107325
50,0.0990991
51,0.109479
52,0.109283
53,0.106541
54,0.104975
55,0.106737
56,0.0963572
57,0.102429
58,0.105758
59,0.104779
60,0.110458
61,0.107325
62,0.107716
63,0.110654
64,0.114963
65,0.106737
66,0.120251
67,0.113004
68,0.112808
69,0.115942
70,0.114767
71,0.151195
72,0.111829
73,0.11085
74,0.118292
75,0.123776
76,0.120251
77,0.116725
78,0.116921
79,0.120838
80,0.122601
81,0.123188
82,0.11888
83,0.127301
84,0.149824
85,0.159224
86,0.179593
87,0.197023
88,0.203486
89,0.220525
90,0.218175
91,0.220721
92,0.21935
93,0.214649
94,0.241089
95,0.250098
96,0.243439
97,0.240697
98,0.235409
99,0.226988
100,0.234234
101,0.242068
102,0.254994
103,0.276733
104,0.275754
105,0.31747
106,0.344693
107,0.373482
108,0.350372
109,0.341167
110,0.343909
111,0.376224
112,0.348022
113,0.343322
114,0.355072
115,0.349197
116,0.351156
117,0.378183
118,0.386212
119,0.413631
120,0.448296
121,0.472581
122,0.496475
123,0.556404
124,0.550529
125,0.571876
126,0.575597
127,0.600078
128,0.578535
129,0.601841
130,0.58774
131,0.566197
132,0.56933
133,0.571485
134,0.607716
135,0.639835
136,0.644536
137,0.641011
138,0.637289
139,0.631806
140,0.656678
141,0.608696
142,0.61085
143,0.628476
144,0.625734
145,0.586173
146,0.632197
147,0.578927
148,0.615354
149,0.623188
150,0.645907
151,0.637877
152,0.636898
153,0.643557
154,0.645907
155,0.647082
156,0.658441
157,0.666471
158,0.666079
159,0.6651
160,0.657658
161,0.642969
162,0.647278
163,0.65472
164,0.658637
165,0.657658
166,0.666863
167,0.6651
168,0.664904
169,0.666667
170,0.660987
171,0.661183
172,0.663925
173,0.665296
174,0.664904
175,0.610458
176,0.613788
177,0.627497
178,0.637681
179,0.637485
180,0.637681
181,0.63866
182,0.669017
183,0.668429
184,0.626714
185,0.623972
186,0.626322
187,0.627301
188,0.622797
189,0.612221
190,0.655307
191,0.65942
192,0.624755
193,0.660595
194,0.661966
195,0.661966
196,0.663141
197,0.657854
198,0.657266
199,0.657658
200,0.657462
201,0.659812
202,0.660987
203,0.61653
204,0.619076
