#framenum,queue density
1,0.093596
2,0.111502
3,0.125006
4,0.12584
5,0.126469
6,0.135868
7,0.143132
8,0.142489
9,0.14006
10,0.136624
11,0.133112
12,0.12992
13,0.133806
14,0.135539
15,0.131909
16,0.138208
17,0.146741
18,0.159024
19,0.169895
20,0.167237
21,0.164149
22,0.17052
23,0.180148
24,0.18885
25,0.192781
26,0.192634
27,0.188729
28,0.18878
29,0.185586
30,0.185978
31,0.185722
32,0.1784
33,0.183135
34,0.172362
35,0.172846
36,0.168962
37,0.172134
38,0.170211
39,0.171158
40,0.166037
41,0.169134
42,0.168098
43,0.169523
44,0.168732
45,0.169067
46,0.170612
47,0.17005
48,0.171843
49,0.167108
50,0.163628
51,0.166238
52,0.166065
53,0.167976
54,0.167618
55,0.164922
56,0.163573
57,0.165419
58,0.167602
59,0.166806
60,0.164578
61,0.164948
62,0.165196
63,0.167114
64,0.170569
65,0.168088
66,0.166772
67,0.165213
68,0.167179
69,0.17124
70,0.175054
71,0.176281
72,0.172663
73,0.174652
74,0.175114
75,0.176254
76,0.175076
77,0.173831
78,0.177166
79,0.184524
80,0.186274
81,0.19016
82,0.194471
83,0.201159
84,0.221222
85,0.232726
86,0.250594
87,0.267426
88,0.287494
89,0.295206
90,0.293938
91,0.297191
92,0.303747
93,0.306105
94,0.306713
95,0.305106
96,0.301952
97,0.301899
98,0.303984
99,0.298387
100,0.297992
101,0.304956
102,0.336054
103,0.351815
104,0.357833
105,0.385174
106,0.402574
107,0.397392
108,0.402217
109,0.405502
110,0.400873
111,0.395093
112,0.394067
113,0.401712
114,0.403127
115,0.404847
116,0.416107
117,0.432422
118,0.448916
119,0.469417
120,0.510423
121,0.517947
122,0.538171
123,0.560001
124,0.562329
125,0.560708
126,0.566571
127,0.568647
128,0.590732
129,0.589695
130,0.584341
131,0.583297
132,0.587364
133,0.592532
134,0.607996
135,0.603723
136,0.610421
137,0.610281
138,0.615462
139,0.607979
140,0.595744
141,0.600027
142,0.589154
143,0.595504
144,0.595535
145,0.585047
146,0.58814
147,0.586954
148,0.588843
149,0.589302
150,0.602062
151,0.606462
152,0.606894
153,0.609996
154,0.611655
155,0.609757
156,0.613569
157,0.625029
158,0.611214
159,0.612074
160,0.614101
161,0.612494
162,0.614153
163,0.599573
164,0.615119
165,0.614387
166,0.632669
167,0.638086
168,0.644061
169,0.644937
170,0.638063
171,0.644355
172,0.644567
173,0.644177
174,0.643177
175,0.63624
176,0.635894
177,0.63033
178,0.631972
179,0.641522
180,0.640382
181,0.644129
182,0.643844
183,0.642079
184,0.643225
185,0.643891
186,0.644462
187,0.627432
188,0.628967
189,0.633161
190,0.634981
191,0.636149
192,0.64632
193,0.645633
194,0.631273
195,0.642094
196,0.644338
197,0.628342
198,0.640404
199,0.641756
200,0.64087
201,0.641548
202,0.633294
203,0.62935
204,0.643216
205,0.64306
206,0.639823
207,0.641161
208,0.629794
209,0.641301
210,0.638819
211,0.641001
212,0.64046
213,0.627471
214,0.622202
215,0.627336
216,0.638583
217,0.638186
218,0.62732
219,0.631523
220,0.624998
221,0.636289
222,0.637415
223,0.628146
224,0.62141
225,0.622382
226,0.631958
227,0.631861
228,0.628258
229,0.62861
230,0.639453
231,0.630138
232,0.634015
233,0.629314
234,0.628298
235,0.629863
236,0.642326
237,0.642516
238,0.628933
239,0.633028
240,0.644598
241,0.647104
242,0.644706
243,0.625723
244,0.623339
245,0.623718
246,0.623397
247,0.625476
248,0.635762
249,0.633175
250,0.639284
251,0.641951
252,0.639953
253,0.620166
254,0.625592
255,0.630033
256,0.631372
257,0.633346
258,0.630356
259,0.626669
260,0.627409
261,0.634423
262,0.645095
263,0.629854
264,0.621919
265,0.622601
266,0.622775
267,0.625431
268,0.622654
269,0.628408
270,0.626989
271,0.633556
272,0.638161
273,0.630657
274,0.637289
275,0.637466
276,0.63578
277,0.639041
278,0.635868
279,0.645499
280,0.649137
281,0.650506
282,0.639683
283,0.637385
284,0.639457
285,0.645441
286,0.645625
287,0.651323
288,0.651862
289,0.661033
290,0.659978
291,0.672406
292,0.689905
293,0.691378
294,0.703004
295,0.706994
296,0.713288
297,0.712453
298,0.704411
299,0.71253
300,0.716241
301,0.721038
302,0.72333
303,0.726047
304,0.723128
305,0.721253
306,0.706826
307,0.707986
308,0.68768
309,0.673027
310,0.679471
311,0.678078
312,0.657996
313,0.641314
314,0.655663
315,0.649234
316,0.646603
317,0.657341
318,0.676994
319,0.647779
320,0.64672
321,0.619074
322,0.611622
323,0.598427
324,0.579072
325,0.566082
326,0.573528
327,0.552327
328,0.544444
329,0.569358
330,0.563158
331,0.547096
332,0.564064
333,0.549245
334,0.557521
335,0.582159
336,0.597946
337,0.588419
338,0.593317
339,0.586938
340,0.555605
341,0.547662
342,0.552669
343,0.534078
344,0.57401
345,0.575443
346,0.601078
347,0.530472
348,0.466968
349,0.44639
350,0.392489
351,0.335413
352,0.333944
353,0.317042
354,0.290575
355,0.32858
356,0.348154
357,0.323804
358,0.308901
359,0.271624
360,0.245825
361,0.244277
362,0.258862
363,0.256836
364,0.249252
365,0.249488
366,0.221647
367,0.218094
368,0.218521
369,0.231817
370,0.214695
371,0.179736
372,0.1698
373,0.161308
374,0.152941
375,0.183321
376,0.176625
377,0.201658
378,0.213165
379,0.242951
380,0.24734
381,0.289617
382,0.370394
383,0.367176
384,0.317459
385,0.30733
386,0.266674
387,0.228219
388,0.226354
389,0.215215
390,0.187956
391,0.161471
392,0.136809
393,0.126364
394,0.104547
395,0.0837424
396,0.0726069
397,0.0722957
398,0.0681067
399,0.0676936
400,0.0670803
401,0.0682644
402,0.102722
403,0.1159
404,0.14552
405,0.174697
406,0.226576
407,0.253967
408,0.226204
409,0.228936
410,0.210507
411,0.196682
412,0.174946
413,0.128039
414,0.112276
415,0.113163
416,0.092665
417,0.0778077
418,0.0742631
419,0.0730984
420,0.0739016
421,0.0789687
422,0.0966504
423,0.130451
424,0.178442
425,0.23504
426,0.287141
427,0.338621
428,0.363398
429,0.345528
430,0.30876
431,0.274588
432,0.261779
433,0.245562
434,0.232959
435,0.231263
436,0.203597
437,0.159665
438,0.135683
439,0.111467
440,0.0910377
441,0.0769772
442,0.0722775
443,0.0622291
444,0.0621129
445,0.0614003
446,0.0616528
447,0.0629179
448,0.0627661
449,0.0627193
450,0.0623723
451,0.0628416
452,0.0646573
453,0.0658358
454,0.0680551
455,0.0873721
456,0.109971
457,0.122204
458,0.123898
459,0.129032
460,0.121439
461,0.131858
462,0.133017
463,0.130533
464,0.112844
465,0.103032
466,0.0975048
467,0.0881892
468,0.0772301
469,0.0780028
470,0.0731783
471,0.0770088
472,0.0748708
473,0.0708765
474,0.0727321
475,0.0727323
476,0.0739832
477,0.0704268
478,0.10243
479,0.125985
480,0.129736
481,0.139795
482,0.11157
483,0.104036
484,0.116751
485,0.0968096
486,0.074084
487,0.0648713
488,0.0846983
489,0.0916329
490,0.0929072
491,0.0871694
492,0.0746599
493,0.0923592
494,0.084768
495,0.0744673
496,0.0694045
497,0.0743899
498,0.072909
499,0.0734062
500,0.0727812
501,0.0742388
502,0.0772682
503,0.100293
504,0.116163
505,0.12781
506,0.136242
507,0.130131
508,0.116122
509,0.119856
510,0.114449
511,0.113224
512,0.105978
513,0.0803496
514,0.0641848
515,0.0630031
516,0.0628373
517,0.0627836
518,0.0607043
519,0.0611232
520,0.0610464
521,0.0609511
522,0.0609719
523,0.060344
524,0.0601079
525,0.0608648
526,0.076637
527,0.0938963
528,0.0864152
529,0.123459
530,0.16802
531,0.171725
532,0.170571
533,0.195691
534,0.169339
535,0.169958
536,0.177814
537,0.172498
538,0.158618
539,0.156003
540,0.139439
541,0.116286
542,0.127804
543,0.104821
544,0.106601
545,0.106108
546,0.104141
547,0.125873
548,0.128065
549,0.139669
550,0.12176
551,0.127357
552,0.126938
553,0.129579
554,0.133802
555,0.134729
556,0.136344
557,0.133863
558,0.127887
559,0.123089
560,0.118681
561,0.121494
562,0.121845
563,0.121863
564,0.125101
565,0.124794
566,0.126048
567,0.126227
568,0.125255
569,0.124092
570,0.12523
571,0.124951
572,0.1265
573,0.125734
574,0.127703
575,0.126444
576,0.127468
577,0.132104
578,0.137064
579,0.137839
580,0.13588
581,0.135728
582,0.135189
583,0.135604
584,0.134904
585,0.135027
586,0.135149
587,0.134367
588,0.132584
589,0.135561
590,0.14169
591,0.15478
592,0.173006
593,0.208238
594,0.228222
595,0.253038
596,0.280268
597,0.299117
598,0.358568
599,0.382225
600,0.406061
601,0.43379
602,0.456064
603,0.482176
604,0.550558
605,0.563784
606,0.605517
607,0.620062
608,0.646171
609,0.652346
610,0.653987
611,0.657409
612,0.659897
613,0.669621
614,0.659048
615,0.653883
616,0.63456
617,0.639973
618,0.651213
619,0.660421
620,0.659014
621,0.667241
622,0.664412
623,0.666028
624,0.65582
625,0.660305
626,0.658108
627,0.658298
628,0.649738
629,0.648885
630,0.643273
631,0.667219
632,0.638916
633,0.638341
634,0.634895
635,0.635948
636,0.632633
637,0.637806
638,0.641237
639,0.636107
640,0.638998
641,0.634722
642,0.632409
643,0.629467
644,0.628292
645,0.624769
646,0.624909
647,0.625925
648,0.62176
649,0.620883
650,0.62063
651,0.618791
652,0.616188
653,0.616143
654,0.619056
655,0.619404
656,0.619505
657,0.620387
658,0.61696
659,0.619264
660,0.618991
661,0.621648
662,0.618584
663,0.616172
664,0.613968
665,0.615977
666,0.615232
667,0.615704
668,0.617505
669,0.620037
670,0.617697
671,0.615068
672,0.62052
673,0.617961
674,0.618293
675,0.617721
676,0.616352
677,0.620705
678,0.621168
679,0.621243
680,0.622347
681,0.623391
682,0.63157
683,0.634663
684,0.627958
685,0.627586
686,0.63092
687,0.631073
688,0.64205
689,0.644037
690,0.644983
691,0.642491
692,0.646225
693,0.640097
694,0.643568
695,0.639049
696,0.636069
697,0.6394
698,0.635885
699,0.63284
700,0.63541
701,0.6341
702,0.633188
703,0.6369
704,0.636796
705,0.636739
706,0.634505
707,0.636273
708,0.637303
709,0.637974
710,0.64226
711,0.644596
712,0.644163
713,0.637849
714,0.636619
715,0.642407
716,0.641002
717,0.641675
718,0.645372
719,0.646022
720,0.641385
721,0.637347
722,0.639538
723,0.642746
724,0.645758
725,0.648547
726,0.648343
727,0.64293
728,0.639972
729,0.64403
730,0.647256
731,0.652759
732,0.651491
733,0.650292
734,0.648384
735,0.641622
736,0.638333
737,0.637698
738,0.639625
739,0.643143
740,0.636629
741,0.634888
742,0.638202
743,0.637761
744,0.636472
745,0.66384
746,0.635976
747,0.640563
748,0.642232
749,0.642854
750,0.636351
751,0.641382
752,0.641787
753,0.647788
754,0.644234
755,0.636761
756,0.642611
757,0.645446
758,0.64741
759,0.64783
760,0.641836
761,0.643588
762,0.640724
763,0.648869
764,0.642493
765,0.650169
766,0.653089
767,0.650353
768,0.654001
769,0.654205
770,0.654237
771,0.657181
772,0.65833
773,0.657591
774,0.656831
775,0.660297
776,0.664395
777,0.664978
778,0.662145
779,0.658075
780,0.652987
781,0.64932
782,0.6551
783,0.655647
784,0.652994
785,0.649194
786,0.648608
787,0.649584
788,0.655897
789,0.656382
790,0.668925
791,0.667599
792,0.656936
793,0.660046
794,0.657656
795,0.665614
796,0.667092
797,0.665624
798,0.660431
799,0.664256
800,0.658648
801,0.659859
802,0.656851
803,0.659672
804,0.66013
805,0.658077
806,0.661122
807,0.658909
808,0.659664
809,0.656262
810,0.652635
811,0.654197
812,0.654869
813,0.653772
814,0.662231
815,0.671974
816,0.670115
817,0.674537
818,0.675501
819,0.672012
820,0.657576
821,0.661307
822,0.654997
823,0.658547
