#framenum,queue density
1,0.0921617
2,0.111046
3,0.124552
4,0.126188
5,0.124927
6,0.131718
7,0.141294
8,0.140314
9,0.137786
10,0.135311
11,0.132546
12,0.128243
13,0.131861
14,0.13347
15,0.132543
16,0.136331
17,0.143081
18,0.15657
19,0.168164
20,0.165763
21,0.164705
22,0.165021
23,0.179287
24,0.188349
25,0.189182
26,0.189657
27,0.185217
28,0.18646
29,0.184728
30,0.184423
31,0.178011
32,0.177992
33,0.180938
34,0.172558
35,0.168189
36,0.163742
37,0.167313
38,0.169125
39,0.170551
40,0.166823
41,0.168831
42,0.167895
43,0.167856
44,0.167683
45,0.167269
46,0.168035
47,0.168134
48,0.169474
49,0.164571
50,0.162417
51,0.163777
52,0.163495
53,0.165939
54,0.164911
55,0.162521
56,0.161238
57,0.16313
58,0.1653
59,0.164642
60,0.162861
61,0.163073
62,0.163368
63,0.166271
64,0.188461
65,0.165309
66,0.16492
67,0.164756
68,0.166622
69,0.17007
70,0.173731
71,0.193277
72,0.171571
73,0.173398
74,0.173805
75,0.175057
76,0.174213
77,0.19188
78,0.175842
79,0.202516
80,0.185231
81,0.1899
82,0.212277
83,0.218547
84,0.220404
85,0.233306
86,0.248609
87,0.267435
88,0.283068
89,0.28778
90,0.290305
91,0.292844
92,0.311176
93,0.308641
94,0.307847
95,0.306237
96,0.306717
97,0.303908
98,0.30804
99,0.303401
100,0.305285
101,0.313095
102,0.342305
103,0.363187
104,0.373252
105,0.382312
106,0.40569
107,0.402703
108,0.403454
109,0.407605
110,0.40241
111,0.393316
112,0.385938
113,0.401051
114,0.397544
115,0.391113
116,0.410307
117,0.414848
118,0.43756
119,0.459366
120,0.492646
121,0.520943
122,0.532551
123,0.542743
124,0.551368
125,0.567256
126,0.572129
127,0.579165
128,0.579193
129,0.579669
130,0.596672
131,0.600701
132,0.602737
133,0.593138
134,0.596134
135,0.595541
136,0.599535
137,0.601615
138,0.599702
139,0.603739
140,0.584439
141,0.596506
142,0.598524
143,0.600702
144,0.602014
145,0.600448
146,0.606097
147,0.606831
148,0.601381
149,0.606217
150,0.61617
151,0.611226
152,0.611274
153,0.617673
154,0.622758
155,0.617527
156,0.620056
157,0.625081
158,0.623239
159,0.625383
160,0.616989
161,0.617839
162,0.614713
163,0.613627
164,0.625316
165,0.623148
166,0.637613
167,0.642648
168,0.643819
169,0.6449
170,0.643911
171,0.643195
172,0.643507
173,0.640804
174,0.640934
175,0.640299
176,0.637675
177,0.638685
178,0.643882
179,0.643048
180,0.641695
181,0.64168
182,0.641102
183,0.641148
184,0.64445
185,0.641965
186,0.641815
187,0.639163
188,0.639097
189,0.645354
190,0.648255
191,0.649074
192,0.642265
193,0.642569
194,0.644379
195,0.646138
196,0.642508
197,0.63693
198,0.637007
199,0.640676
200,0.641536
201,0.641906
202,0.640637
203,0.638761
204,0.640497
205,0.639752
206,0.64108
207,0.645122
208,0.632833
209,0.636482
210,0.636144
211,0.641233
212,0.637933
213,0.631342
214,0.625811
215,0.632529
216,0.62885
217,0.632905
218,0.62759
219,0.633257
220,0.626408
221,0.628309
222,0.628116
223,0.623531
224,0.624153
225,0.625804
226,0.628176
227,0.628155
228,0.633326
229,0.635922
230,0.636545
231,0.63696
232,0.640505
233,0.635721
234,0.629206
235,0.629186
236,0.631003
237,0.634834
238,0.633577
239,0.633742
240,0.635682
241,0.639679
242,0.637629
243,0.633923
244,0.633175
245,0.634307
246,0.632605
247,0.635208
248,0.631507
249,0.630636
250,0.632609
251,0.635631
252,0.636254
253,0.630399
254,0.632578
255,0.631687
256,0.633208
257,0.634732
258,0.636569
259,0.635397
260,0.636186
261,0.6379
262,0.633375
263,0.636626
264,0.628102
265,0.629505
266,0.628527
267,0.631386
268,0.626945
269,0.628184
270,0.627927
271,0.634651
272,0.637077
273,0.636203
274,0.635221
275,0.636746
276,0.635834
277,0.641692
278,0.637667
279,0.638741
280,0.640936
281,0.638907
282,0.63988
283,0.644754
284,0.646337
285,0.646021
286,0.645647
287,0.639062
288,0.653452
289,0.648085
290,0.654405
291,0.662273
292,0.68214
293,0.686986
294,0.688777
295,0.698698
296,0.696014
297,0.689942
298,0.692653
299,0.70599
300,0.704831
301,0.714421
302,0.714072
303,0.717786
304,0.708427
305,0.722663
306,0.698506
307,0.695565
308,0.682138
309,0.676815
310,0.656643
311,0.652982
312,0.645522
313,0.640364
314,0.630946
315,0.632682
316,0.636312
317,0.644693
318,0.631426
319,0.634541
320,0.620619
321,0.604415
322,0.600054
323,0.590035
324,0.571136
325,0.5736
326,0.569148
327,0.533583
328,0.54403
329,0.557274
330,0.56104
331,0.543221
332,0.546277
333,0.532871
334,0.552968
335,0.572073
336,0.563908
337,0.572051
338,0.571475
339,0.561499
340,0.541898
341,0.531921
342,0.538255
343,0.52669
344,0.564009
345,0.570847
346,0.57581
347,0.538659
348,0.460509
349,0.42655
350,0.384849
351,0.350567
352,0.324437
353,0.309449
354,0.302056
355,0.30487
356,0.344599
357,0.311062
358,0.308653
359,0.266932
360,0.24371
361,0.237517
362,0.242932
363,0.244111
364,0.241706
365,0.239063
366,0.220331
367,0.220443
368,0.221946
369,0.223019
370,0.213703
371,0.178541
372,0.167887
373,0.160817
374,0.153344
375,0.166835
376,0.175646
377,0.192236
378,0.210857
379,0.24555
380,0.24684
381,0.290028
382,0.363474
383,0.354643
384,0.317679
385,0.306923
386,0.260253
387,0.232011
388,0.222392
389,0.19106
390,0.178519
391,0.160449
392,0.136274
393,0.126255
394,0.104518
395,0.0841003
396,0.0730529
397,0.0727542
398,0.0668004
399,0.0664159
400,0.0658227
401,0.0669077
402,0.102167
403,0.114702
404,0.144304
405,0.17334
406,0.224268
407,0.252187
408,0.223255
409,0.236721
410,0.217815
411,0.204807
412,0.160243
413,0.127442
414,0.111508
415,0.11262
416,0.0926419
417,0.0781375
418,0.072751
419,0.071589
420,0.0719935
421,0.0775608
422,0.0955684
423,0.130226
424,0.176502
425,0.236471
426,0.284651
427,0.341469
428,0.356395
429,0.336547
430,0.299451
431,0.272635
432,0.255727
433,0.23994
434,0.229423
435,0.223758
436,0.201274
437,0.158223
438,0.135252
439,0.111374
440,0.0912785
441,0.0767312
442,0.0719416
443,0.0619793
444,0.0613363
445,0.0610778
446,0.0613179
447,0.0623476
448,0.0624952
449,0.0624013
450,0.0621104
451,0.0626254
452,0.0644447
453,0.0656371
454,0.0678488
455,0.0875793
456,0.109294
457,0.120668
458,0.119703
459,0.127711
460,0.116962
461,0.131844
462,0.135302
463,0.129334
464,0.115218
465,0.102441
466,0.0968419
467,0.0870828
468,0.076588
469,0.0765491
470,0.07281
471,0.0769591
472,0.0744511
473,0.0698388
474,0.0709394
475,0.0703934
476,0.0723389
477,0.0697656
478,0.102049
479,0.12873
480,0.130271
481,0.138901
482,0.109229
483,0.104061
484,0.11341
485,0.0962636
486,0.0724979
487,0.0632738
488,0.0846651
489,0.0917999
490,0.0921783
491,0.0864348
492,0.0722678
493,0.0916651
494,0.0844866
495,0.0741026
496,0.0690358
497,0.0736447
498,0.0720472
499,0.0726601
500,0.0725508
501,0.0739689
502,0.0748767
503,0.100955
504,0.116933
505,0.125207
506,0.136807
507,0.128795
508,0.11559
509,0.102098
510,0.102189
511,0.111379
512,0.105421
513,0.078374
514,0.0623016
515,0.0609855
516,0.0607892
517,0.0607932
518,0.0603863
519,0.0604696
520,0.0604079
521,0.0603564
522,0.0603808
523,0.0601017
524,0.059701
525,0.0598153
526,0.0756911
527,0.0937158
528,0.0867734
529,0.120463
530,0.166005
531,0.171783
532,0.17366
533,0.195736
534,0.168578
535,0.16984
536,0.176391
537,0.155022
538,0.158099
539,0.154473
540,0.139198
541,0.115656
542,0.106098
543,0.104035
544,0.105834
545,0.105095
546,0.102665
547,0.130238
548,0.126651
549,0.129072
550,0.119389
551,0.120129
552,0.122603
553,0.124789
554,0.128663
555,0.130385
556,0.131375
557,0.12987
558,0.118025
559,0.119683
560,0.11813
561,0.117309
562,0.117679
563,0.109479
564,0.11883
565,0.12072
566,0.121199
567,0.121145
568,0.113598
569,0.112584
570,0.114281
571,0.113531
572,0.12225
573,0.113955
574,0.122127
575,0.122949
576,0.123354
577,0.129231
578,0.132524
579,0.133229
580,0.129925
581,0.129399
582,0.129219
583,0.135148
584,0.128245
585,0.13452
586,0.135184
587,0.128858
588,0.121133
589,0.123297
590,0.129717
591,0.148602
592,0.161732
593,0.204218
594,0.220871
595,0.24979
596,0.273951
597,0.28921
598,0.341838
599,0.368796
600,0.391164
601,0.427517
602,0.446602
603,0.472339
604,0.512982
605,0.548066
606,0.578002
607,0.604815
608,0.618548
609,0.632708
610,0.649283
611,0.638188
612,0.643507
613,0.658906
614,0.647478
615,0.644309
616,0.625122
617,0.62635
618,0.633708
619,0.63476
620,0.637689
621,0.638223
622,0.630706
623,0.628563
624,0.617781
625,0.622958
626,0.624907
627,0.622931
628,0.616552
629,0.614728
630,0.611699
631,0.610155
632,0.607338
633,0.610942
634,0.60505
635,0.607187
636,0.606445
637,0.607041
638,0.610515
639,0.611807
640,0.612155
641,0.609296
642,0.605065
643,0.593739
644,0.591583
645,0.595909
646,0.59548
647,0.596706
648,0.582668
649,0.593625
650,0.599288
651,0.59689
652,0.596946
653,0.591019
654,0.594236
655,0.593678
656,0.592744
657,0.59339
658,0.583629
659,0.599212
660,0.592835
661,0.592744
662,0.592717
663,0.583295
664,0.581472
665,0.579756
666,0.579686
667,0.583826
668,0.589844
669,0.589235
670,0.58797
671,0.578163
672,0.590259
673,0.58666
674,0.596226
675,0.594827
676,0.587294
677,0.597215
678,0.58445
679,0.589817
680,0.601233
681,0.604884
682,0.603277
683,0.601469
684,0.59704
685,0.600338
686,0.603976
687,0.604532
688,0.615545
689,0.622372
690,0.623582
691,0.620696
692,0.621443
693,0.619668
694,0.624341
695,0.619847
696,0.61668
697,0.618223
698,0.610947
699,0.612487
700,0.614739
701,0.605741
702,0.599082
703,0.614833
704,0.613042
705,0.607345
706,0.605855
707,0.615835
708,0.615823
709,0.617004
710,0.620682
711,0.621979
712,0.624605
713,0.60269
714,0.617773
715,0.619472
716,0.620217
717,0.621627
718,0.624025
719,0.625785
720,0.618834
721,0.613156
722,0.6141
723,0.621154
724,0.624935
725,0.6294
726,0.625413
727,0.623923
728,0.621805
729,0.625304
730,0.625939
731,0.6323
732,0.632245
733,0.631132
734,0.628082
735,0.62056
736,0.621004
737,0.619237
738,0.619262
739,0.621092
740,0.617398
741,0.611028
742,0.61111
743,0.610014
744,0.611248
745,0.608853
746,0.603293
747,0.605937
748,0.610732
749,0.610885
750,0.600769
751,0.608533
752,0.60771
753,0.612529
754,0.609614
755,0.59639
756,0.610215
757,0.612873
758,0.616729
759,0.618844
760,0.611249
761,0.612205
762,0.6042
763,0.612263
764,0.614303
765,0.627552
766,0.62719
767,0.625471
768,0.630103
769,0.630863
770,0.631677
771,0.633534
772,0.634825
773,0.633996
774,0.632876
775,0.635548
776,0.637267
777,0.641757
778,0.640042
779,0.636728
780,0.626049
781,0.628207
782,0.635488
783,0.633792
784,0.630595
785,0.625143
786,0.623858
787,0.628816
788,0.634498
789,0.634201
790,0.638414
791,0.638384
792,0.635959
793,0.638025
794,0.635787
795,0.644613
796,0.643727
797,0.645232
798,0.639294
799,0.642458
800,0.638663
801,0.639188
802,0.637127
803,0.639317
804,0.639678
805,0.637939
806,0.636013
807,0.633232
808,0.633326
809,0.632275
810,0.633899
811,0.63357
812,0.634139
813,0.634936
814,0.643396
815,0.651137
816,0.648529
817,0.655016
818,0.655929
819,0.651997
820,0.636918
821,0.639574
822,0.633798
823,0.638685
824,0.638432
825,0.635842
826,0.640885
827,0.64892
828,0.647617
829,0.645583
830,0.655141
831,0.65844
832,0.663087
833,0.664469
834,0.666282
835,0.666886
836,0.673215
837,0.677997
838,0.676052
839,0.687497
840,0.715574
841,0.713451
842,0.698321
843,0.721241
844,0.727095
845,0.736539
846,0.747129
847,0.774445
848,0.767236
849,0.75416
850,0.732568
851,0.68892
852,0.66472
853,0.608294
854,0.646939
855,0.655577
856,0.654631
857,0.668472
858,0.689376
859,0.701887
860,0.62945
861,0.61789
862,0.639424
863,0.599725
864,0.606469
865,0.585154
866,0.553299
867,0.506401
868,0.507416
869,0.491234
870,0.470168
871,0.462783
872,0.472078
873,0.442333
874,0.43102
875,0.429895
876,0.436794
877,0.44717
878,0.446845
879,0.427701
880,0.394076
881,0.383198
882,0.372427
883,0.363076
884,0.355654
885,0.380576
886,0.396091
887,0.384329
888,0.382912
889,0.406335
890,0.407934
891,0.408452
892,0.418284
893,0.396706
894,0.428157
895,0.464695
896,0.477652
897,0.438866
898,0.409904
899,0.386953
900,0.391681
901,0.421714
902,0.475071
903,0.52912
904,0.577888
905,0.578683
906,0.590298
907,0.624046
908,0.635508
909,0.626495
910,0.618544
911,0.580111
912,0.56211
913,0.501932
914,0.457964
915,0.414086
916,0.39444
917,0.368077
918,0.384962
919,0.405782
920,0.454195
921,0.463976
922,0.438629
923,0.460984
924,0.43573
925,0.40995
926,0.332214
927,0.311499
928,0.32147
929,0.360043
930,0.351338
931,0.390773
932,0.400277
933,0.382088
934,0.374962
935,0.36994
936,0.311808
937,0.253267
938,0.23482
939,0.252719
940,0.253733
941,0.242192
942,0.239745
943,0.262859
944,0.320835
945,0.365282
946,0.342274
947,0.336089
948,0.315381
949,0.283134
950,0.27609
951,0.264267
952,0.223996
953,0.181693
954,0.159326
955,0.152451
956,0.140155
957,0.119392
958,0.0956946
959,0.0800697
960,0.0657727
961,0.0637937
962,0.0640962
963,0.063881
964,0.0630104
965,0.0610976
966,0.0609477
967,0.0607081
968,0.0625362
969,0.0631652
970,0.0628465
971,0.0628189
972,0.062611
973,0.0636436
974,0.0632741
975,0.0630515
976,0.0628318
977,0.0621131
978,0.0611334
979,0.0614791
980,0.0613104
981,0.0609176
982,0.0607452
983,0.0607212
984,0.0623601
985,0.0879119
986,0.09498
987,0.140436
988,0.13911
989,0.138362
990,0.162517
991,0.127829
992,0.113288
993,0.106092
994,0.108742
995,0.134171
996,0.129182
997,0.130927
998,0.128759
999,0.117393
1000,0.112416
1001,0.105227
1002,0.116891
1003,0.09892
1004,0.0886468
1005,0.0812884
1006,0.0753621
1007,0.0736412
1008,0.0740663
1009,0.0723727
1010,0.0720786
1011,0.0922782
1012,0.119118
1013,0.149094
1014,0.182628
1015,0.223895
1016,0.241507
1017,0.22591
1018,0.199364
1019,0.169654
1020,0.152397
1021,0.133101
1022,0.104854
1023,0.0945322
1024,0.103046
1025,0.0853821
1026,0.0611968
1027,0.0589651
1028,0.057219
1029,0.0573566
