#framenum,queue density
1,0.0923501
2,0.110276
3,0.12375
4,0.125381
5,0.124076
6,0.13318
7,0.140283
8,0.141998
9,0.140681
10,0.136338
11,0.133711
12,0.129742
13,0.13419
14,0.1363
15,0.133182
16,0.137302
17,0.145427
18,0.157306
19,0.170506
20,0.166386
21,0.163619
22,0.169825
23,0.181327
24,0.190374
25,0.191908
26,0.192692
27,0.188493
28,0.190153
29,0.186653
30,0.188047
31,0.187567
32,0.180203
33,0.178752
34,0.17228
35,0.16789
36,0.164551
37,0.168677
38,0.168048
39,0.166998
40,0.171141
41,0.170925
42,0.169654
43,0.169634
44,0.169981
45,0.168708
46,0.169653
47,0.170106
48,0.171255
49,0.167006
50,0.163535
51,0.165897
52,0.165751
53,0.167825
54,0.167188
55,0.165157
56,0.163948
57,0.165759
58,0.167591
59,0.166831
60,0.163323
61,0.164023
62,0.164102
63,0.166116
64,0.187875
65,0.166179
66,0.165735
67,0.165711
68,0.166577
69,0.170142
70,0.173857
71,0.193678
72,0.172579
73,0.173
74,0.17367
75,0.175558
76,0.173898
77,0.192989
78,0.177052
79,0.204005
80,0.185138
81,0.188168
82,0.212353
83,0.218868
84,0.221192
85,0.234474
86,0.250535
87,0.269527
88,0.289021
89,0.299789
90,0.290877
91,0.300643
92,0.317969
93,0.315115
94,0.313861
95,0.312049
96,0.314205
97,0.311277
98,0.309539
99,0.305434
100,0.304422
101,0.314322
102,0.346205
103,0.366795
104,0.369164
105,0.392315
106,0.410393
107,0.416067
108,0.409554
109,0.409635
110,0.427696
111,0.41625
112,0.417511
113,0.395384
114,0.393715
115,0.390217
116,0.411966
117,0.419088
118,0.441329
119,0.462816
120,0.512363
121,0.530979
122,0.541478
123,0.551798
124,0.559504
125,0.582181
126,0.584613
127,0.592212
128,0.597818
129,0.599306
130,0.607831
131,0.609962
132,0.60501
133,0.594718
134,0.59917
135,0.610234
136,0.614809
137,0.616667
138,0.615826
139,0.611589
140,0.593389
141,0.607574
142,0.608151
143,0.620112
144,0.621018
145,0.624161
146,0.628485
147,0.626582
148,0.628491
149,0.6282
150,0.649294
151,0.642318
152,0.641962
153,0.651469
154,0.652458
155,0.650471
156,0.650172
157,0.652849
158,0.651149
159,0.651303
160,0.643099
161,0.646328
162,0.643047
163,0.641937
164,0.650817
165,0.646765
166,0.658848
167,0.665064
168,0.672575
169,0.675262
170,0.664696
171,0.664972
172,0.665667
173,0.663462
174,0.663065
175,0.66433
176,0.663592
177,0.663334
178,0.664756
179,0.672905
180,0.671847
181,0.672567
182,0.666456
183,0.673834
184,0.674705
185,0.671991
186,0.672093
187,0.662816
188,0.664975
189,0.669119
190,0.66845
191,0.669405
192,0.675933
193,0.674272
194,0.675227
195,0.673355
196,0.67147
197,0.656831
198,0.666464
199,0.671926
200,0.671116
201,0.671938
202,0.665604
203,0.662088
204,0.665788
205,0.666994
206,0.66097
207,0.663188
208,0.657592
209,0.667053
210,0.666664
211,0.668173
212,0.668643
213,0.655202
214,0.649057
215,0.662739
216,0.659437
217,0.663439
218,0.658686
219,0.666456
220,0.664138
221,0.66494
222,0.659019
223,0.655996
224,0.66473
225,0.666658
226,0.667722
227,0.666656
228,0.660518
229,0.658105
230,0.669863
231,0.667467
232,0.671398
233,0.658613
234,0.653133
235,0.660849
236,0.66648
237,0.666719
238,0.660148
239,0.660863
240,0.670748
241,0.672938
242,0.670129
243,0.65716
244,0.657118
245,0.655472
246,0.665431
247,0.666594
248,0.665129
249,0.655188
250,0.660934
251,0.662738
252,0.660489
253,0.658086
254,0.661057
255,0.662088
256,0.662307
257,0.66481
258,0.66357
259,0.657535
260,0.657361
261,0.663182
262,0.66487
263,0.658848
264,0.655941
265,0.656229
266,0.652435
267,0.655225
268,0.656693
269,0.658604
270,0.653164
271,0.660023
272,0.662092
273,0.669852
274,0.662477
275,0.662921
276,0.666514
277,0.666611
278,0.67441
279,0.673566
280,0.674369
281,0.673975
282,0.675589
283,0.67814
284,0.671625
285,0.679619
286,0.673519
287,0.668831
288,0.687989
289,0.67985
290,0.70341
291,0.687565
292,0.701348
293,0.7075
294,0.707288
295,0.704001
296,0.715387
297,0.725894
298,0.711686
299,0.726182
300,0.752652
301,0.752007
302,0.720622
303,0.738364
304,0.725358
305,0.730759
306,0.695884
307,0.717815
308,0.688888
309,0.685512
310,0.661543
311,0.671106
312,0.669627
313,0.646702
314,0.653353
315,0.642832
316,0.656356
317,0.676452
318,0.6655
319,0.645975
320,0.62827
321,0.627963
322,0.631977
323,0.605384
324,0.5768
325,0.589592
326,0.584131
327,0.553851
328,0.553909
329,0.561415
330,0.571503
331,0.553256
332,0.558731
333,0.544862
334,0.594203
335,0.616908
336,0.584566
337,0.581275
338,0.593057
339,0.597412
340,0.550658
341,0.546027
342,0.540129
343,0.548385
344,0.571391
345,0.575957
346,0.605076
347,0.542531
348,0.491085
349,0.433061
350,0.39567
351,0.352294
352,0.328565
353,0.31925
354,0.305669
355,0.318362
356,0.343908
357,0.321424
358,0.305979
359,0.283745
360,0.245941
361,0.244062
362,0.252635
363,0.248187
364,0.241945
365,0.250029
366,0.231448
367,0.218504
368,0.229961
369,0.216501
370,0.215957
371,0.181691
372,0.169968
373,0.166802
374,0.153697
375,0.181638
376,0.176323
377,0.202502
378,0.213397
379,0.243701
380,0.251672
381,0.296838
382,0.372701
383,0.365541
384,0.323977
385,0.306314
386,0.274036
387,0.23436
388,0.227371
389,0.201671
390,0.184065
