#framenum,queue density
1,0.093991
2,0.093991
3,0.093991
4,0.093991
5,0.093991
6,0.093991
7,0.093991
8,0.144159
9,0.144159
10,0.144159
11,0.144159
12,0.144159
13,0.144159
14,0.144159
15,0.135573
16,0.135573
17,0.135573
18,0.135573
19,0.135573
20,0.135573
21,0.135573
22,0.171829
23,0.171829
24,0.171829
25,0.171829
26,0.171829
27,0.171829
28,0.171829
29,0.188648
30,0.188648
31,0.188648
32,0.188648
33,0.188648
34,0.188648
35,0.188648
36,0.170485
37,0.170485
38,0.170485
39,0.170485
40,0.170485
41,0.170485
42,0.170485
43,0.170685
44,0.170685
45,0.170685
46,0.170685
47,0.170685
48,0.170685
49,0.170685
50,0.165034
51,0.165034
52,0.165034
53,0.165034
54,0.165034
55,0.165034
56,0.165034
57,0.167146
58,0.167146
59,0.167146
60,0.167146
61,0.167146
62,0.167146
63,0.167146
64,0.190819
65,0.190819
66,0.190819
67,0.190819
68,0.190819
69,0.190819
70,0.190819
71,0.196352
72,0.196352
73,0.196352
74,0.196352
75,0.196352
76,0.196352
77,0.196352
78,0.178887
79,0.178887
80,0.178887
81,0.178887
82,0.178887
83,0.178887
84,0.178887
85,0.236465
86,0.236465
87,0.236465
88,0.236465
89,0.236465
90,0.236465
91,0.236465
92,0.326553
93,0.326553
94,0.326553
95,0.326553
96,0.326553
97,0.326553
98,0.326553
99,0.320867
100,0.320867
101,0.320867
102,0.320867
103,0.320867
104,0.320867
105,0.320867
106,0.421045
107,0.421045
108,0.421045
109,0.421045
110,0.421045
111,0.421045
112,0.421045
113,0.435474
114,0.435474
115,0.435474
116,0.435474
117,0.435474
118,0.435474
119,0.435474
120,0.544783
121,0.544783
122,0.544783
123,0.544783
124,0.544783
125,0.544783
126,0.544783
127,0.634797
128,0.634797
129,0.634797
130,0.634797
131,0.634797
132,0.634797
133,0.634797
134,0.652251
135,0.652251
136,0.652251
137,0.652251
138,0.652251
139,0.652251
140,0.652251
141,0.645805
142,0.645805
143,0.645805
144,0.645805
145,0.645805
146,0.645805
147,0.645805
148,0.660559
149,0.660559
150,0.660559
151,0.660559
152,0.660559
153,0.660559
154,0.660559
155,0.682206
156,0.682206
157,0.682206
158,0.682206
159,0.682206
160,0.682206
161,0.682206
162,0.672072
163,0.672072
164,0.672072
165,0.672072
166,0.672072
167,0.672072
168,0.672072
169,0.708238
170,0.708238
171,0.708238
172,0.708238
173,0.708238
174,0.708238
175,0.708238
176,0.712345
177,0.712345
178,0.712345
179,0.712345
180,0.712345
181,0.712345
182,0.712345
183,0.704907
184,0.704907
185,0.704907
186,0.704907
187,0.704907
188,0.704907
189,0.704907
190,0.712478
191,0.712478
192,0.712478
193,0.712478
194,0.712478
195,0.712478
196,0.712478
197,0.705781
198,0.705781
199,0.705781
200,0.705781
201,0.705781
202,0.705781
203,0.705781
204,0.704213
205,0.704213
206,0.704213
207,0.704213
208,0.704213
209,0.704213
210,0.704213
211,0.704017
212,0.704017
213,0.704017
214,0.704017
215,0.704017
216,0.704017
217,0.704017
218,0.712698
219,0.712698
220,0.712698
221,0.712698
222,0.712698
223,0.712698
224,0.712698
