#framenum,queue density
1,0.093991
2,0.093991
3,0.093991
4,0.127441
5,0.127441
6,0.127441
7,0.144355
8,0.144355
9,0.144355
10,0.137477
11,0.137477
12,0.137477
13,0.134813
14,0.134813
15,0.134813
16,0.139495
17,0.139495
18,0.139495
19,0.172554
20,0.172554
21,0.172554
22,0.171829
23,0.171829
24,0.171829
25,0.194593
26,0.194593
27,0.194593
28,0.19192
29,0.19192
30,0.19192
31,0.188135
32,0.188135
33,0.188135
34,0.174647
35,0.174647
36,0.174647
37,0.173491
38,0.173491
39,0.173491
40,0.172989
41,0.172989
42,0.172989
43,0.170685
44,0.170685
45,0.170685
46,0.171531
47,0.171531
48,0.171531
49,0.168071
50,0.168071
51,0.168071
52,0.167268
53,0.167268
54,0.167268
55,0.166437
56,0.166437
57,0.166437
58,0.169039
59,0.169039
60,0.169039
61,0.166221
62,0.166221
63,0.166221
64,0.190819
65,0.190819
66,0.190819
67,0.167503
68,0.167503
69,0.167503
70,0.17641
71,0.17641
72,0.17641
73,0.175701
74,0.175701
75,0.175701
76,0.176488
77,0.176488
78,0.176488
79,0.205573
80,0.205573
81,0.205573
82,0.214865
83,0.214865
84,0.214865
85,0.236465
86,0.236465
87,0.236465
88,0.298283
89,0.298283
90,0.298283
91,0.312735
92,0.312735
93,0.312735
94,0.327916
95,0.327916
96,0.327916
97,0.323661
98,0.323661
99,0.323661
100,0.319354
101,0.319354
102,0.319354
103,0.382638
104,0.382638
105,0.382638
106,0.421045
107,0.421045
108,0.421045
109,0.42757
110,0.42757
111,0.42757
112,0.434302
113,0.434302
114,0.434302
115,0.431653
116,0.431653
117,0.431653
118,0.479411
119,0.479411
120,0.479411
121,0.562488
122,0.562488
123,0.562488
124,0.624589
125,0.624589
126,0.624589
127,0.634797
128,0.634797
129,0.634797
130,0.697046
131,0.697046
132,0.697046
133,0.690925
134,0.690925
135,0.690925
136,0.65327
137,0.65327
138,0.65327
139,0.668992
140,0.668992
141,0.668992
142,0.648661
143,0.648661
144,0.648661
145,0.652847
146,0.652847
147,0.652847
148,0.660559
149,0.660559
150,0.660559
151,0.679486
152,0.679486
153,0.679486
154,0.683178
155,0.683178
156,0.683178
157,0.680697
158,0.680697
159,0.680697
160,0.677731
161,0.677731
162,0.677731
163,0.670124
164,0.670124
165,0.670124
166,0.701349
167,0.701349
168,0.701349
169,0.708238
170,0.708238
171,0.708238
172,0.705213
173,0.705213
174,0.705213
175,0.705452
176,0.705452
177,0.705452
178,0.705675
179,0.705675
180,0.705675
181,0.704621
182,0.704621
183,0.704621
184,0.705914
185,0.705914
186,0.705914
187,0.703539
188,0.703539
189,0.703539
190,0.712478
191,0.712478
192,0.712478
193,0.715202
194,0.715202
195,0.715202
196,0.708387
197,0.708387
198,0.708387
199,0.703504
200,0.703504
201,0.703504
202,0.707121
203,0.707121
204,0.707121
205,0.707725
206,0.707725
207,0.707725
208,0.699229
209,0.699229
210,0.699229
211,0.704017
212,0.704017
213,0.704017
214,0.696415
215,0.696415
216,0.696415
217,0.698378
218,0.698378
219,0.698378
220,0.70131
221,0.70131
222,0.70131
223,0.698116
224,0.698116
